SecurityID,rUpDown,Date,winRate,tradeCount,winLim,winCount,perWin,lossLim,lossCount,perLoss,dayLim,OverCount,perOver,cDownLim,cDownCount,percDown
300390,rU15D15,20220321,1.209,37,0.05,17,45.9,-0.05,6,16.2,3,5,13.5,-1,8,21.6
300390,rU6D9,20220321,1.209,69,0.03,45,65.2,-2.0,0,0.0,5,4,5.8,-1,20,29.0
300390,rU3D10,20220321,1.209,90,0.05,42,46.7,-2.0,0,0.0,3,25,27.8,-1,22,24.4
300390,rU4D16,20220321,1.209,67,0.05,37,55.2,-0.05,25,37.3,10,0,0.0,-1,5,7.5
300390,rU4D13,20220321,1.209,68,0.05,36,52.9,-0.05,24,35.3,5,5,7.4,-1,3,4.4
300390,rU4D16,20220321,1.209,67,0.05,37,55.2,-0.05,25,37.3,7,0,0.0,-1,5,7.5
300390,rU12D2,20220321,1.208,40,0.03,25,62.5,-2.0,0,0.0,7,0,0.0,-1,15,37.5
300390,rU10D9,20220321,1.208,50,0.05,28,56.0,-2.0,0,0.0,7,2,4.0,-1,20,40.0
300390,rU12D2,20220321,1.208,40,0.03,25,62.5,-2.0,0,0.0,5,0,0.0,-1,15,37.5
300390,rU12D2,20220321,1.208,40,0.03,25,62.5,-2.0,0,0.0,3,0,0.0,-1,15,37.5
300390,rU12D2,20220321,1.208,40,0.03,25,62.5,-2.0,0,0.0,10,0,0.0,-1,15,37.5
300390,rU14D20,20220321,1.208,36,0.03,25,69.4,-2.0,0,0.0,3,7,19.4,-1,4,11.1
300390,rU18D20,20220321,1.208,33,0.05,19,57.6,-2.0,0,0.0,7,2,6.1,-1,12,36.4
300390,rU4D13,20220321,1.208,67,0.05,42,62.7,-2.0,0,0.0,7,8,11.9,-1,17,25.4
300390,rU17D2,20220321,1.207,31,0.05,16,51.6,-0.05,8,25.8,3,6,19.4,-2,0,0.0
300390,rU12D15,20220321,1.206,40,0.05,22,55.0,-0.05,10,25.0,5,2,5.0,-1,6,15.0
300390,rU20D20,20220321,1.206,34,0.05,16,47.1,-2.0,0,0.0,3,8,23.5,-1,10,29.4
300390,rU18D14,20220321,1.206,30,0.05,16,53.3,-0.05,9,30.0,5,3,10.0,-1,2,6.7
300390,rU14D2,20220321,1.205,37,0.05,18,48.6,-0.05,6,16.2,3,0,0.0,-1,13,35.1
300390,rU4D17,20220321,1.205,68,0.05,36,52.9,-0.05,23,33.8,5,5,7.4,-1,4,5.9
300390,rU14D18,20220321,1.205,36,0.03,27,75.0,-2.0,0,0.0,5,4,11.1,-1,5,13.9
300390,rU18D18,20220321,1.205,33,0.05,18,54.5,-2.0,0,0.0,5,4,12.1,-1,11,33.3
300390,rU14D6,20220321,1.205,36,0.05,18,50.0,-2.0,0,0.0,3,10,27.8,-1,8,22.2
300390,rU14D2,20220321,1.205,37,0.05,18,48.6,-0.05,6,16.2,7,0,0.0,-1,13,35.1
300390,rU14D2,20220321,1.205,37,0.05,18,48.6,-0.05,6,16.2,5,0,0.0,-1,13,35.1
300390,rU18D19,20220321,1.205,33,0.05,18,54.5,-2.0,0,0.0,5,4,12.1,-1,11,33.3
300390,rU14D19,20220321,1.205,36,0.03,27,75.0,-2.0,0,0.0,5,4,11.1,-1,5,13.9
300390,rU16D16,20220321,1.205,35,0.03,25,71.4,-2.0,0,0.0,7,1,2.9,-1,9,25.7
300390,rU14D16,20220321,1.205,36,0.03,27,75.0,-2.0,0,0.0,5,4,11.1,-1,5,13.9
300390,rU14D17,20220321,1.205,36,0.03,27,75.0,-2.0,0,0.0,5,4,11.1,-1,5,13.9
300390,rU18D17,20220321,1.205,33,0.05,18,54.5,-2.0,0,0.0,5,4,12.1,-1,11,33.3
300390,rU14D2,20220321,1.205,37,0.05,18,48.6,-0.05,6,16.2,10,0,0.0,-1,13,35.1
300390,rU12D3,20220321,1.204,39,0.03,26,66.7,-2.0,0,0.0,5,1,2.6,-1,12,30.8
300390,rU16D2,20220321,1.203,29,0.05,16,55.2,-0.05,10,34.5,5,2,6.9,-2,0,0.0
300390,rU13D9,20220321,1.203,41,0.03,31,75.6,-2.0,0,0.0,10,1,2.4,-1,9,22.0
300390,rU13D6,20220321,1.202,41,0.05,23,56.1,-0.05,12,29.3,10,0,0.0,-1,6,14.6
300390,rU16D7,20220321,1.202,33,0.05,18,54.5,-0.05,9,27.3,10,0,0.0,-1,5,15.2
300390,rU16D8,20220321,1.202,32,0.05,17,53.1,-0.05,9,28.1,5,2,6.2,-1,3,9.4
300390,rU18D16,20220321,1.202,32,0.05,16,50.0,-0.05,6,18.8,3,5,15.6,-1,5,15.6
300390,rU16D9,20220321,1.202,32,0.05,17,53.1,-0.05,9,28.1,5,2,6.2,-1,3,9.4
300390,rU15D4,20220321,1.202,36,0.03,26,72.2,-2.0,0,0.0,7,1,2.8,-1,9,25.0
300390,rU14D3,20220321,1.202,36,0.05,18,50.0,-0.05,9,25.0,3,3,8.3,-1,6,16.7
300390,rU16D7,20220321,1.202,33,0.05,18,54.5,-0.05,9,27.3,7,0,0.0,-1,5,15.2
300390,rU16D10,20220321,1.202,32,0.05,17,53.1,-0.05,9,28.1,5,2,6.2,-1,3,9.4
300390,rU13D6,20220321,1.202,41,0.05,23,56.1,-0.05,12,29.3,7,0,0.0,-1,6,14.6
300390,rU16D12,20220321,1.202,32,0.05,17,53.1,-0.05,9,28.1,5,2,6.2,-1,3,9.4
300390,rU13D6,20220321,1.202,41,0.05,23,56.1,-0.05,12,29.3,5,0,0.0,-1,6,14.6
300390,rU3D4,20220321,1.202,103,0.05,54,52.4,-2.0,0,0.0,5,4,3.9,-1,44,42.7
300390,rU14D14,20220321,1.202,37,0.05,18,48.6,-0.05,9,24.3,3,6,16.2,-1,4,10.8
300390,rU15D15,20220321,1.201,37,0.05,21,56.8,-2.0,0,0.0,10,0,0.0,-1,15,40.5
300390,rU2D4,20220321,1.201,119,0.05,59,49.6,-0.05,32,26.9,5,2,1.7,-1,25,21.0
300390,rU2D10,20220321,1.201,106,0.03,76,71.7,-2.0,0,0.0,10,6,5.7,-1,24,22.6
300390,rU15D12,20220321,1.2,34,0.05,19,55.9,-0.05,10,29.4,10,0,0.0,-1,5,14.7
300390,rU3D19,20220321,1.2,83,0.05,44,53.0,-0.05,27,32.5,7,2,2.4,-1,9,10.8
300390,rU15D9,20220321,1.2,34,0.05,19,55.9,-0.05,10,29.4,10,0,0.0,-1,5,14.7
300390,rU15D10,20220321,1.2,34,0.05,19,55.9,-0.05,10,29.4,7,0,0.0,-1,5,14.7
300390,rU15D9,20220321,1.2,34,0.05,19,55.9,-0.05,10,29.4,7,0,0.0,-1,5,14.7
300390,rU15D12,20220321,1.2,34,0.05,19,55.9,-0.05,10,29.4,7,0,0.0,-1,5,14.7
300390,rU17D17,20220321,1.2,34,0.05,16,47.1,-2.0,0,0.0,3,8,23.5,-1,9,26.5
300390,rU13D4,20220321,1.2,41,0.03,29,70.7,-2.0,0,0.0,5,1,2.4,-1,11,26.8
300390,rU15D10,20220321,1.2,34,0.05,19,55.9,-0.05,10,29.4,10,0,0.0,-1,5,14.7
300390,rU4D7,20220321,1.2,77,0.05,36,46.8,-0.05,19,24.7,3,12,15.6,-1,10,13.0
300390,rU17D19,20220321,1.2,34,0.05,16,47.1,-2.0,0,0.0,3,8,23.5,-1,9,26.5
300390,rU17D18,20220321,1.2,34,0.05,16,47.1,-2.0,0,0.0,3,8,23.5,-1,9,26.5
300390,rU19D13,20220321,1.199,32,0.05,19,59.4,-2.0,0,0.0,7,4,12.5,-1,9,28.1
300390,rU20D13,20220321,1.199,32,0.05,16,50.0,-0.05,6,18.8,3,7,21.9,-1,3,9.4
300390,rU19D12,20220321,1.199,32,0.05,19,59.4,-2.0,0,0.0,7,4,12.5,-1,9,28.1
300390,rU20D12,20220321,1.199,32,0.05,16,50.0,-0.05,6,18.8,3,7,21.9,-1,3,9.4
300390,rU18D2,20220321,1.199,30,0.05,16,53.3,-0.05,8,26.7,3,6,20.0,-2,0,0.0
300390,rU20D2,20220321,1.199,34,0.05,16,47.1,-2.0,0,0.0,3,1,2.9,-1,17,50.0
300390,rU14D10,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,10,0,0.0,-1,2,5.6
300390,rU14D13,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,5,0,0.0,-1,2,5.6
300390,rU14D11,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,5,0,0.0,-1,2,5.6
300390,rU14D11,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,7,0,0.0,-1,2,5.6
300390,rU14D11,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,10,0,0.0,-1,2,5.6
300390,rU14D4,20220321,1.198,36,0.03,26,72.2,-2.0,0,0.0,7,0,0.0,-1,10,27.8
300390,rU3D11,20220321,1.198,91,0.05,42,46.2,-0.05,24,26.4,3,15,16.5,-1,9,9.9
300390,rU17D20,20220321,1.198,34,0.05,19,55.9,-2.0,0,0.0,5,3,8.8,-1,11,32.4
300390,rU10D12,20220321,1.198,44,0.05,25,56.8,-2.0,0,0.0,5,8,18.2,-1,11,25.0
300390,rU14D12,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,7,0,0.0,-1,2,5.6
300390,rU20D20,20220321,1.198,34,0.03,23,67.6,-2.0,0,0.0,5,2,5.9,-1,9,26.5
300390,rU16D4,20220321,1.198,33,0.03,24,72.7,-2.0,0,0.0,5,2,6.1,-1,7,21.2
300390,rU14D12,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,10,0,0.0,-1,2,5.6
300390,rU14D13,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,10,0,0.0,-1,2,5.6
300390,rU14D12,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,5,0,0.0,-1,2,5.6
300390,rU14D13,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,7,0,0.0,-1,2,5.6
300390,rU14D9,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,5,0,0.0,-1,2,5.6
300390,rU14D9,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,7,0,0.0,-1,2,5.6
300390,rU14D10,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,7,0,0.0,-1,2,5.6
300390,rU14D4,20220321,1.198,36,0.03,26,72.2,-2.0,0,0.0,10,0,0.0,-1,10,27.8
300390,rU14D10,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,5,0,0.0,-1,2,5.6
300390,rU14D9,20220321,1.198,36,0.05,17,47.2,-0.03,17,47.2,10,0,0.0,-1,2,5.6
300390,rU16D17,20220321,1.197,35,0.03,23,65.7,-2.0,0,0.0,3,5,14.3,-1,7,20.0
300390,rU14D4,20220321,1.197,36,0.05,20,55.6,-2.0,0,0.0,7,0,0.0,-1,15,41.7
300390,rU16D19,20220321,1.197,35,0.03,23,65.7,-2.0,0,0.0,3,5,14.3,-1,7,20.0
300390,rU13D2,20220321,1.197,41,0.03,25,61.0,-0.03,13,31.7,3,0,0.0,-1,3,7.3
300390,rU3D20,20220321,1.197,82,0.05,44,53.7,-0.05,28,34.1,10,1,1.2,-1,8,9.8
300390,rU14D9,20220321,1.197,36,0.03,28,77.8,-2.0,0,0.0,10,1,2.8,-1,7,19.4
300390,rU16D18,20220321,1.197,35,0.03,23,65.7,-2.0,0,0.0,3,5,14.3,-1,7,20.0
300390,rU14D14,20220321,1.197,37,0.03,27,73.0,-2.0,0,0.0,5,2,5.4,-1,8,21.6
300390,rU13D2,20220321,1.197,41,0.03,25,61.0,-0.03,13,31.7,10,0,0.0,-1,3,7.3
300390,rU15D5,20220321,1.197,37,0.03,25,67.6,-2.0,0,0.0,3,7,18.9,-1,5,13.5
300390,rU14D4,20220321,1.197,36,0.05,20,55.6,-2.0,0,0.0,10,0,0.0,-1,15,41.7
300390,rU13D3,20220321,1.197,39,0.05,21,53.8,-2.0,0,0.0,10,0,0.0,-1,18,46.2
300390,rU13D2,20220321,1.197,41,0.03,25,61.0,-0.03,13,31.7,5,0,0.0,-1,3,7.3
300390,rU13D2,20220321,1.197,41,0.03,25,61.0,-0.03,13,31.7,7,0,0.0,-1,3,7.3
300390,rU15D19,20220321,1.196,37,0.03,27,73.0,-2.0,0,0.0,5,3,8.1,-1,7,18.9
300390,rU17D19,20220321,1.196,34,0.03,24,70.6,-2.0,0,0.0,10,0,0.0,-1,9,26.5
300390,rU15D18,20220321,1.196,37,0.03,27,73.0,-2.0,0,0.0,5,3,8.1,-1,7,18.9
300390,rU17D18,20220321,1.196,34,0.03,24,70.6,-2.0,0,0.0,10,0,0.0,-1,9,26.5
300390,rU4D11,20220321,1.196,72,0.05,38,52.8,-0.05,23,31.9,7,0,0.0,-1,11,15.3
300390,rU15D16,20220321,1.196,37,0.03,27,73.0,-2.0,0,0.0,5,3,8.1,-1,7,18.9
300390,rU15D17,20220321,1.196,37,0.03,27,73.0,-2.0,0,0.0,5,3,8.1,-1,7,18.9
300390,rU17D17,20220321,1.196,34,0.03,24,70.6,-2.0,0,0.0,10,0,0.0,-1,9,26.5
300390,rU15D3,20220321,1.196,35,0.05,17,48.6,-2.0,0,0.0,3,6,17.1,-1,12,34.3
300390,rU4D11,20220321,1.196,72,0.05,38,52.8,-0.05,23,31.9,10,0,0.0,-1,11,15.3
300390,rU10D11,20220321,1.196,50,0.05,29,58.0,-2.0,0,0.0,7,3,6.0,-1,18,36.0
300390,rU3D2,20220321,1.195,115,0.03,67,58.3,-2.0,0,0.0,10,0,0.0,-1,47,40.9
300390,rU18D18,20220321,1.195,33,0.03,24,72.7,-2.0,0,0.0,10,0,0.0,-1,9,27.3
300390,rU3D2,20220321,1.195,115,0.03,67,58.3,-2.0,0,0.0,7,0,0.0,-1,47,40.9
300390,rU18D17,20220321,1.195,33,0.03,24,72.7,-2.0,0,0.0,10,0,0.0,-1,9,27.3
300390,rU18D19,20220321,1.195,33,0.03,24,72.7,-2.0,0,0.0,10,0,0.0,-1,9,27.3
300390,rU18D15,20220321,1.195,31,0.03,22,71.0,-0.05,6,19.4,5,1,3.2,-1,2,6.5
300390,rU13D13,20220321,1.195,41,0.03,27,65.9,-2.0,0,0.0,3,6,14.6,-1,8,19.5
300390,rU20D11,20220321,1.195,32,0.03,20,62.5,-2.0,0,0.0,3,8,25.0,-1,4,12.5
300390,rU13D8,20220321,1.194,41,0.05,21,51.2,-0.05,12,29.3,3,6,14.6,-1,2,4.9
300390,rU13D8,20220321,1.194,41,0.05,23,56.1,-0.05,13,31.7,5,1,2.4,-1,4,9.8
300390,rU13D15,20220321,1.194,41,0.05,23,56.1,-0.05,12,29.3,7,0,0.0,-1,6,14.6
300390,rU13D15,20220321,1.194,41,0.05,23,56.1,-0.05,12,29.3,10,0,0.0,-1,6,14.6
300390,rU13D7,20220321,1.194,41,0.05,23,56.1,-0.05,13,31.7,5,0,0.0,-1,5,12.2
300390,rU15D15,20220321,1.194,37,0.05,19,51.4,-0.05,7,18.9,5,1,2.7,-1,9,24.3
300390,rU13D7,20220321,1.194,41,0.05,23,56.1,-0.05,13,31.7,10,0,0.0,-1,5,12.2
300390,rU13D7,20220321,1.194,41,0.05,21,51.2,-0.05,12,29.3,3,6,14.6,-1,2,4.9
300390,rU13D7,20220321,1.194,41,0.05,23,56.1,-0.05,13,31.7,7,0,0.0,-1,5,12.2
300390,rU13D6,20220321,1.194,41,0.05,21,51.2,-0.05,12,29.3,3,5,12.2,-1,3,7.3
300390,rU12D13,20220321,1.194,40,0.05,22,55.0,-0.05,13,32.5,5,1,2.5,-1,4,10.0
300390,rU2D4,20220321,1.193,119,0.05,60,50.4,-0.05,32,26.9,7,0,0.0,-1,26,21.8
300390,rU2D4,20220321,1.193,119,0.05,60,50.4,-0.05,32,26.9,10,0,0.0,-1,26,21.8
300390,rU13D14,20220321,1.192,41,0.05,23,56.1,-0.05,13,31.7,5,1,2.4,-1,4,9.8
300390,rU18D18,20220321,1.192,33,0.05,16,48.5,-2.0,0,0.0,3,8,24.2,-1,9,27.3
300390,rU15D4,20220321,1.192,36,0.03,26,72.2,-2.0,0,0.0,10,0,0.0,-1,10,27.8
300390,rU15D12,20220321,1.192,37,0.03,25,67.6,-2.0,0,0.0,3,6,16.2,-1,6,16.2
300390,rU15D14,20220321,1.192,37,0.03,25,67.6,-2.0,0,0.0,3,6,16.2,-1,6,16.2
300390,rU17D15,20220321,1.192,32,0.03,22,68.8,-0.05,6,18.8,5,1,3.1,-1,2,6.2
300390,rU18D19,20220321,1.192,33,0.05,16,48.5,-2.0,0,0.0,3,8,24.2,-1,9,27.3
300390,rU3D19,20220321,1.192,84,0.05,40,47.6,-0.05,22,26.2,3,13,15.5,-1,8,9.5
300390,rU15D13,20220321,1.192,37,0.03,25,67.6,-2.0,0,0.0,3,6,16.2,-1,6,16.2
300390,rU9D20,20220321,1.192,42,0.05,26,61.9,-2.0,0,0.0,10,5,11.9,-1,11,26.2
300390,rU15D3,20220321,1.192,37,0.03,25,67.6,-2.0,0,0.0,3,4,10.8,-1,8,21.6
300390,rU18D17,20220321,1.192,33,0.05,16,48.5,-2.0,0,0.0,3,8,24.2,-1,9,27.3
300390,rU13D18,20220321,1.191,41,0.03,30,73.2,-2.0,0,0.0,5,5,12.2,-1,6,14.6
300390,rU20D19,20220321,1.191,33,0.03,20,60.6,-2.0,0,0.0,3,6,18.2,-1,7,21.2
300390,rU13D17,20220321,1.191,41,0.03,30,73.2,-2.0,0,0.0,5,5,12.2,-1,6,14.6
300390,rU18D6,20220321,1.191,31,0.05,17,54.8,-0.05,8,25.8,7,0,0.0,-1,6,19.4
300390,rU20D18,20220321,1.191,33,0.03,20,60.6,-2.0,0,0.0,3,8,24.2,-1,5,15.2
300390,rU18D6,20220321,1.191,31,0.05,17,54.8,-0.05,8,25.8,10,0,0.0,-1,6,19.4
300390,rU13D19,20220321,1.191,41,0.03,30,73.2,-2.0,0,0.0,5,5,12.2,-1,6,14.6
300390,rU16D11,20220321,1.191,32,0.05,19,59.4,-2.0,0,0.0,7,3,9.4,-1,9,28.1
300390,rU13D16,20220321,1.191,41,0.03,30,73.2,-2.0,0,0.0,5,5,12.2,-1,6,14.6
300390,rU20D17,20220321,1.191,33,0.03,20,60.6,-2.0,0,0.0,3,8,24.2,-1,5,15.2
300390,rU14D18,20220321,1.19,35,0.05,20,57.1,-2.0,0,0.0,5,5,14.3,-1,9,25.7
300390,rU14D19,20220321,1.19,35,0.05,20,57.1,-2.0,0,0.0,5,5,14.3,-1,9,25.7
300390,rU14D3,20220321,1.19,36,0.05,17,47.2,-0.03,17,47.2,7,0,0.0,-1,2,5.6
300390,rU20D14,20220321,1.19,32,0.05,18,56.2,-0.05,9,28.1,10,0,0.0,-1,5,15.6
300390,rU15D19,20220321,1.19,34,0.05,16,47.1,-2.0,0,0.0,3,11,32.4,-1,7,20.6
300390,rU14D3,20220321,1.19,36,0.05,17,47.2,-0.03,17,47.2,5,0,0.0,-1,2,5.6
300390,rU14D3,20220321,1.19,36,0.05,17,47.2,-0.03,17,47.2,10,0,0.0,-1,2,5.6
300390,rU2D20,20220321,1.19,92,0.05,47,51.1,-2.0,0,0.0,3,32,34.8,-1,12,13.0
300390,rU17D20,20220321,1.19,34,0.05,20,58.8,-2.0,0,0.0,10,0,0.0,-1,13,38.2
300390,rU15D18,20220321,1.19,34,0.05,16,47.1,-2.0,0,0.0,3,11,32.4,-1,7,20.6
300390,rU15D17,20220321,1.19,34,0.05,16,47.1,-2.0,0,0.0,3,11,32.4,-1,7,20.6
300390,rU14D17,20220321,1.19,35,0.05,20,57.1,-2.0,0,0.0,5,5,14.3,-1,9,25.7
300390,rU10D16,20220321,1.189,44,0.05,19,43.2,-0.03,19,43.2,3,5,11.4,-1,1,2.3
300390,rU3D12,20220321,1.189,88,0.03,65,73.9,-2.0,0,0.0,10,6,6.8,-1,16,18.2
300390,rU12D7,20220321,1.189,40,0.05,25,62.5,-2.0,0,0.0,7,1,2.5,-1,13,32.5
300390,rU10D15,20220321,1.189,44,0.05,19,43.2,-0.03,19,43.2,3,5,11.4,-1,1,2.3
300390,rU15D9,20220321,1.189,36,0.03,28,77.8,-2.0,0,0.0,10,1,2.8,-1,7,19.4
300390,rU18D20,20220321,1.189,33,0.05,20,60.6,-2.0,0,0.0,10,0,0.0,-1,13,39.4
300390,rU17D10,20220321,1.188,32,0.03,24,75.0,-2.0,0,0.0,10,1,3.1,-1,6,18.8
300390,rU20D16,20220321,1.187,32,0.05,16,50.0,-0.05,6,18.8,3,6,18.8,-1,4,12.5
300390,rU20D15,20220321,1.187,32,0.05,16,50.0,-0.05,6,18.8,3,6,18.8,-1,4,12.5
300390,rU4D8,20220321,1.187,74,0.05,35,47.3,-0.05,19,25.7,3,12,16.2,-1,8,10.8
300390,rU4D12,20220321,1.187,68,0.05,37,54.4,-0.05,25,36.8,10,0,0.0,-1,6,8.8
300390,rU4D12,20220321,1.187,68,0.05,37,54.4,-0.05,25,36.8,7,0,0.0,-1,6,8.8
300390,rU13D10,20220321,1.187,41,0.03,27,65.9,-2.0,0,0.0,3,8,19.5,-1,6,14.6
300390,rU15D10,20220321,1.186,37,0.03,27,73.0,-2.0,0,0.0,5,4,10.8,-1,6,16.2
300390,rU17D18,20220321,1.185,34,0.05,18,52.9,-0.05,8,23.5,10,0,0.0,-1,7,20.6
300390,rU17D2,20220321,1.185,34,0.05,16,47.1,-2.0,0,0.0,7,0,0.0,-1,17,50.0
300390,rU17D18,20220321,1.185,34,0.05,18,52.9,-0.05,8,23.5,7,0,0.0,-1,7,20.6
300390,rU17D19,20220321,1.185,34,0.05,18,52.9,-0.05,8,23.5,10,0,0.0,-1,7,20.6
300390,rU17D17,20220321,1.185,34,0.05,18,52.9,-0.05,8,23.5,7,0,0.0,-1,7,20.6
300390,rU17D17,20220321,1.185,34,0.05,18,52.9,-0.05,8,23.5,10,0,0.0,-1,7,20.6
300390,rU18D10,20220321,1.185,31,0.03,24,77.4,-2.0,0,0.0,10,1,3.2,-1,6,19.4
300390,rU17D2,20220321,1.185,34,0.05,16,47.1,-2.0,0,0.0,10,0,0.0,-1,17,50.0
300390,rU17D2,20220321,1.185,34,0.05,16,47.1,-2.0,0,0.0,5,0,0.0,-1,17,50.0
300390,rU17D19,20220321,1.185,34,0.05,18,52.9,-0.05,8,23.5,7,0,0.0,-1,7,20.6
300390,rU20D9,20220321,1.184,32,0.03,25,78.1,-2.0,0,0.0,7,3,9.4,-1,4,12.5
300390,rU4D19,20220321,1.184,86,0.03,49,57.0,-0.03,32,37.2,3,4,4.7,-1,1,1.2
300390,rU4D20,20220321,1.184,86,0.03,49,57.0,-0.03,32,37.2,3,4,4.7,-1,1,1.2
300390,rU18D16,20220321,1.184,32,0.05,17,53.1,-0.05,7,21.9,5,2,6.2,-1,6,18.8
300390,rU17D14,20220321,1.184,31,0.05,17,54.8,-0.05,10,32.3,10,0,0.0,-1,3,9.7
300390,rU17D14,20220321,1.184,31,0.05,17,54.8,-0.05,10,32.3,7,0,0.0,-1,3,9.7
300390,rU20D2,20220321,1.184,31,0.03,25,80.6,-2.0,0,0.0,10,6,19.4,-2,0,0.0
300390,rU17D7,20220321,1.184,32,0.03,24,75.0,-2.0,0,0.0,10,1,3.1,-1,6,18.8
300390,rU15D7,20220321,1.184,35,0.05,21,60.0,-2.0,0,0.0,10,1,2.9,-1,12,34.3
300390,rU20D8,20220321,1.184,32,0.03,25,78.1,-2.0,0,0.0,7,3,9.4,-1,4,12.5
300390,rU4D3,20220321,1.183,87,0.03,50,57.5,-0.03,32,36.8,7,0,0.0,-1,5,5.7
300390,rU4D3,20220321,1.183,87,0.03,50,57.5,-0.03,32,36.8,10,0,0.0,-1,5,5.7
300390,rU4D3,20220321,1.183,87,0.03,50,57.5,-0.03,32,36.8,5,0,0.0,-1,5,5.7
300390,rU16D4,20220321,1.183,33,0.03,24,72.7,-2.0,0,0.0,7,1,3.0,-1,8,24.2
300390,rU20D18,20220321,1.183,33,0.03,24,72.7,-2.0,0,0.0,10,2,6.1,-1,7,21.2
300390,rU20D17,20220321,1.183,33,0.03,24,72.7,-2.0,0,0.0,10,2,6.1,-1,7,21.2
300390,rU14D20,20220321,1.183,35,0.05,17,48.6,-2.0,0,0.0,3,12,34.3,-1,6,17.1
300390,rU16D17,20220321,1.183,35,0.03,26,74.3,-2.0,0,0.0,10,0,0.0,-1,9,25.7
300390,rU16D18,20220321,1.183,35,0.03,26,74.3,-2.0,0,0.0,10,0,0.0,-1,9,25.7
300390,rU16D19,20220321,1.183,35,0.03,26,74.3,-2.0,0,0.0,10,0,0.0,-1,9,25.7
300390,rU17D4,20220321,1.183,33,0.05,18,54.5,-2.0,0,0.0,5,3,9.1,-1,11,33.3
300390,rU4D9,20220321,1.183,76,0.03,54,71.1,-2.0,0,0.0,7,5,6.6,-1,17,22.4
300390,rU17D16,20220321,1.182,33,0.05,17,51.5,-0.05,8,24.2,10,0,0.0,-1,7,21.2
300390,rU18D7,20220321,1.182,31,0.03,24,77.4,-2.0,0,0.0,10,1,3.2,-1,6,19.4
300390,rU17D16,20220321,1.182,33,0.05,17,51.5,-0.05,8,24.2,7,0,0.0,-1,7,21.2
300390,rU17D7,20220321,1.182,32,0.05,16,50.0,-0.05,7,21.9,3,7,21.9,-1,1,3.1
300390,rU15D15,20220321,1.182,37,0.03,24,64.9,-0.05,6,16.2,3,3,8.1,-1,4,10.8
300390,rU18D18,20220321,1.182,33,0.05,18,54.5,-0.05,8,24.2,10,0,0.0,-1,7,21.2
300390,rU13D11,20220321,1.182,41,0.03,27,65.9,-2.0,0,0.0,3,7,17.1,-1,7,17.1
300390,rU18D17,20220321,1.182,33,0.05,18,54.5,-0.05,8,24.2,10,0,0.0,-1,7,21.2
300390,rU17D6,20220321,1.182,32,0.05,16,50.0,-0.05,7,21.9,3,5,15.6,-1,3,9.4
300390,rU16D16,20220321,1.182,35,0.05,19,54.3,-2.0,0,0.0,7,1,2.9,-1,14,40.0
300390,rU18D19,20220321,1.182,33,0.05,18,54.5,-0.05,8,24.2,10,0,0.0,-1,7,21.2
300390,rU16D15,20220321,1.181,33,0.05,19,57.6,-2.0,0,0.0,10,0,0.0,-1,13,39.4
300390,rU15D8,20220321,1.181,34,0.05,19,55.9,-0.05,10,29.4,5,1,2.9,-1,4,11.8
300390,rU4D2,20220321,1.181,59,0.05,27,45.8,-0.03,32,54.2,7,0,0.0,-2,0,0.0
300390,rU17D18,20220321,1.181,34,0.03,23,67.6,-2.0,0,0.0,5,2,5.9,-1,8,23.5
300390,rU4D7,20220321,1.181,86,0.03,49,57.0,-0.03,32,37.2,3,4,4.7,-1,1,1.2
300390,rU4D2,20220321,1.181,59,0.05,27,45.8,-0.03,32,54.2,10,0,0.0,-2,0,0.0
300390,rU6D10,20220321,1.181,63,0.05,34,54.0,-2.0,0,0.0,10,2,3.2,-1,27,42.9
300390,rU16D13,20220321,1.181,32,0.05,17,53.1,-0.05,10,31.2,5,2,6.2,-1,2,6.2
300390,rU12D12,20220321,1.181,40,0.05,22,55.0,-0.05,13,32.5,7,0,0.0,-1,5,12.5
300390,rU12D12,20220321,1.181,40,0.05,22,55.0,-0.05,13,32.5,10,0,0.0,-1,5,12.5
300390,rU17D19,20220321,1.181,34,0.03,23,67.6,-2.0,0,0.0,5,2,5.9,-1,8,23.5
300390,rU4D8,20220321,1.181,86,0.03,49,57.0,-0.03,32,37.2,3,4,4.7,-1,1,1.2
300390,rU4D6,20220321,1.181,86,0.03,49,57.0,-0.03,32,37.2,3,4,4.7,-1,1,1.2
300390,rU17D17,20220321,1.181,34,0.03,23,67.6,-2.0,0,0.0,5,2,5.9,-1,8,23.5
300390,rU18D14,20220321,1.181,30,0.05,17,56.7,-0.05,10,33.3,10,0,0.0,-1,3,10.0
